"case_name","url","vessel_name"
"Fishing vessel No. 201 Changnamho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101544&fileSn=1","['201 Changnamho']"
"Fishing vessel No. 8088 Haejeongho crew disappearance incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101541&fileSn=1","['8088 Haejeongho']"
"Fishing boat 202 Misungho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101517&fileSn=1","['202 Misungho']"
"Fishing boat Eun Jin-ho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101514&fileSn=1","['Eun']"
"Fishing boat Je3munseongho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101511&fileSn=1","['Je']"
"Oil product carrier Hanyu Vision crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101493&fileSn=1","['Hanyu']"
"Fishing vessel No. 102 Yeongseonho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101490&fileSn=1","['102 Yeongseonho']"
"Fishing boat 3rd person signal crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71082&fileSn=1","[]"
"Fishing boat Samgwangho and fishing boat Seongdongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71081&fileSn=1","['Samgwangho', 'fishing']"
"Tugboat Seo Jin-ho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71077&fileSn=1","['Seo']"
"Fishing vessel No. 909 Joo Young-ho crew disappearance incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71073&fileSn=1","['909 Joo']"
"Fishing boat Daechangho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71070&fileSn=1","['Daechangho']"
"Fishing boat No. 207 Namyangho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71069&fileSn=1","['207 Namyangho']"
"Fishing vessel No. 209 Shin Gwang-ho engine damage incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71064&fileSn=1","['209 Shin']"
"Sinking of the towed vessel No. 202 Hanseongho by the tugboat No. 707 Daejinho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71063&fileSn=1","['202 Hanseongho', '707 Daejinho']"
"Sinking of the fishing boat No. 1 Duduho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71058&fileSn=1","['1 Duduho']"
"Fishing boat Buyeongho and fishing boat Bokjiho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71057&fileSn=1","['Buyeongho', 'fishing']"
"Fishing vessel No. 83 Yangjinho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71053&fileSn=1","['83 Yangjinho']"
"Fishing boat Jin Gon-ho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71051&fileSn=1","['Jin']"
"Fishing boat Yoo Jeong-ho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101639&fileSn=1","['Yoo']"
"The capsizing incident of the towed vessel Mirae 9003 by the tugboat Jaewon 1","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101328&fileSn=1","['Mirae 9003', 'Jaewon 1']"
"Fishing vessel No. 307 Yeong Yong-ho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101716&fileSn=1","['307 Yeong']"
"Motorboat Saratoka fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101713&fileSn=1","['Saratoka']"
"Fishing vessel No. 156 Daehwaho incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101710&fileSn=1","['156 Daehwaho']"
"Fishing boat Nara 2 collides with unregistered vessel","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101707&fileSn=1","['Nara 2']"
"Fishing boat Jigwido Fishing Ho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101704&fileSn=1","['Jigwido']"
"Tugboat Daeinho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101372&fileSn=1","['Daeinho']"
"Tugboat 36 Geumyangho speed damage incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101633&fileSn=1","['36 Geumyangho']"
"Fishing vessel No. 286 Hye Seung-ho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101598&fileSn=1","['286 Hye']"
"Sand carrier 505 Samilho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101577&fileSn=1","['505 Samilho']"
"Fishing boat No. 207 Seongjin-ho sinking incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101574&fileSn=1","['207 Seongjin-ho']"
"Caferi passenger ship Slow Island light buoy contact incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101571&fileSn=1","['Slow']"
"Fishing boat 27th narrow signal crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101568&fileSn=1","[]"
"Other ships (training ships) world buoy contact incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101565&fileSn=1","[]"
"Fire incident on 4 vessels including the fishing boat Giwonho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101562&fileSn=1","['Giwonho']"
"Cafe ferry Korea Express Cafe ferry Daebu Express Ferry No. 3 collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101472&fileSn=1","['Korea', 'Daebu', '3']"
"Fishing boat Jeongbokho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101469&fileSn=1","['Jeongbokho']"
"Fishing vessel No. 0519 Bokgilho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101389&fileSn=1","['0519 Bokgilho']"
"Fishing boat No. 108, Mundo Marine Observatory Contact Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101173&fileSn=1","['No']"
"Collision incident between fishing boat No. 9 Changnamho and fishing boat No. 638 Shinyangho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101099&fileSn=1","['Changnamho', 'fishing']"
"Fishing vessel No. 205 Gwangseongho. Collision incident with general cargo ship Ostrov Atlasova","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101164&fileSn=1","['205 Gwangseongho', 'Ostrov']"
"Fishing boat Myeongjuho and fishing boat Gyeongdongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100987&fileSn=1","['Myeongjuho', 'fishing']"
"2017 International Fire Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100932&fileSn=1","[]"
"General cargo ship Oseong 3 grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100902&fileSn=1","['Oseong 3']"
"Preliminary Sea 2 crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100809&fileSn=1","[]"
"Fishing boat 2Hanaho and fishing boat Jiyoungho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71101&fileSn=1","['Hanaho', 'fishing']"
"Fishing boat No. 133 Samhwaho and fishing boat No. 303 Jinyeongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71098&fileSn=1","['Samhwaho', 'fishing']"
"Fishing boat Chang-ohho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71096&fileSn=1","['Chang-ohho']"
"Fishing boat Blue Dragon crew disappearance incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71092&fileSn=1","['Blue']"
"Fishing boat Mankyungho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71088&fileSn=1","['Mankyungho']"
"Death of crew member of fishing boat No. 33","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=71087&fileSn=1","['No']"
"Caferi cargo ship Mirae 15. Dosun Jukdo Sunflower collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101592&fileSn=1","['Mirae 15']"
"Fishing boat No. 707 Won Gwang-ho crew disappearance incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101662&fileSn=1","['707 Won']"
"Fishing boat No. 2017 Yoo Seung-ho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101660&fileSn=1","['2017 Yoo']"
"Fishing boat Cheonggangho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101643&fileSn=1","['Cheonggangho']"
"Death of crew member of fisheries guidance vessel Mugunghwa 37","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101636&fileSn=1","['Mugunghwa 37']"
"Liquefied petroleum gas carrier Gas Utopia fishing boat Shamsi collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101624&fileSn=1","['Gas', 'Shamsi']"
"Fishing boat 103 Daeseungho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101580&fileSn=1","['103 Daeseungho']"
"Fire incident on 7 fishing boats including the 2nd Gubonho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101559&fileSn=1","['Gubonho']"
"Collision between fishing boat No. 111 Geumseongho and fishing boat Seonwooho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101538&fileSn=1","['Geumseongho', 'fishing']"
"Fire incident on 3 fishing boats including the 153rd Daebokho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101535&fileSn=1","['Daebokho']"
"Fire incident on the Caferi ferry Bigeum Island","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101532&fileSn=1","['Bigeum']"
"Fishing boat 313 Taeyangho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101529&fileSn=1","['313 Taeyangho']"
"Fishing vessel No. 38 Miraeho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101526&fileSn=1","['38 Miraeho']"
"Fishing boat No. 509 Yuilho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101523&fileSn=1","['509 Yuilho']"
"Collision incident involving three vessels, including the fishing boat Je2 Yeongseongho and the fishing boat Seongjinho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101520&fileSn=1","['Yeongseongho']"
"Container carrier Dongjin Enterprise and general cargo ship Samsung 2 collide","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101508&fileSn=1","['Enterprise', 'general']"
"Death of crew members of the towed vessel 6001 Goryeo by the tugboat Jeonnam 912","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101505&fileSn=1","['6001 Goryeo', 'Jeonnam 912']"
"Fishing boat Speedho and fishing boat Pungjeongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101502&fileSn=1","['Speedho', 'fishing']"
"Tugboat Woongjin T-3600 capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101499&fileSn=1","['Woongjin']"
"Fishing boat No. 608 Seungjinho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100863&fileSn=1","['608 Seungjinho']"
"The grounding incident of the towed barge SD2100 by the tugboat Dongmyeong 11","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100860&fileSn=1","['Dongmyeong 11']"
"Fishing boat Daeseongho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100857&fileSn=1","['Daeseongho']"
"Fishing vessel Je7 Lee Seong-ho - Fishing vessel Golden Crown collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100854&fileSn=1","['Je', 'Golden']"
"Fishing boat Hwayoungho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100851&fileSn=1","['Hwayoungho']"
"Fishing boat No. 708 Manbokho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100848&fileSn=1","['708 Manbokho']"
"Fishing boat Pungcheon-ho and fishing boat Samgwang-ho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100845&fileSn=1","['Pungcheon-ho', 'fishing']"
"Tugboat 2002 Haeyoung crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100842&fileSn=1","['2002 Haeyoung']"
"Damage to the fish farm of the fishing boat Peterho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100839&fileSn=1","['Peterho']"
"Fishing vessel Victory No. 1-Fishing vessel Haesong No. 2 collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100836&fileSn=1","['Victory', 'Haesong']"
"Fishing boat Seonkyung No. 2 crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100833&fileSn=1","['Seonkyung']"
"Tugboat No. 3001 Gwangjinho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100749&fileSn=1","['3001 Gwangjinho']"
"Fishing boat 9 Cheongjinho and fishing boat 3 Cheonilho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100652&fileSn=1","['Cheongjinho', 'fishing']"
"Fishing boat Daeshin No. 5 crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100644&fileSn=1","['Daeshin']"
"Fishing boat Blue Sea pier contact incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100641&fileSn=1","['Blue']"
"Collision between fishing boats Taejongho and Dangyeongho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101679&fileSn=1","['Taejongho', 'Dangyeongho']"
"Fishing boat Geumgang No. 1 explosion incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101676&fileSn=1","['Geumgang']"
"Collision between fishing boats Ilseongho and Bokseong 2","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101670&fileSn=1","['Ilseongho', 'Bokseong 2']"
"Fishing boat 206-minute-long crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101667&fileSn=1","[]"
"Fishing boat 2 Yu Deok-ho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101664&fileSn=1","['2 Yu']"
"Fishing boat No. 105 Donggeonho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101649&fileSn=1","['105 Donggeonho']"
"Chemical carrier Pocheon Suwan, crude oil carrier Front Duchess collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101448&fileSn=1","['Pocheon', 'Front']"
"Fishing vessel No. 128 Daejinho crew casualty incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101446&fileSn=1","['128 Daejinho']"
"Fishing boat 3rd Gongseonho and fishing boat 5th Junyeongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101411&fileSn=1","['Gongseonho', 'fishing']"
"Fishing boat Cheongilho and fishing boat Dongin 1 collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101369&fileSn=1","['Cheongilho', 'fishing']"
"Bulk Cargo Ship Plecha Dock Contact Incident (Decision for Public Use)","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101383&fileSn=1","['Plecha']"
"Death of crew member of fishing boat No. 28 Deukmyeongho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101129&fileSn=1","['28 Deukmyeongho']"
"Fishing boat Jo Gwang-ho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101126&fileSn=1","['Jo']"
"Fishing vessel No. 153 Hye Seung-ho general cargo ship Hyeongyu collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101013&fileSn=1","['153 Hye', 'Hyeongyu']"
"Fishing boat Seven Fishing grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101011&fileSn=1","['Seven']"
"Wired Hangang Ara Mapo Bridge Contact Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101460&fileSn=1","[]"
"Fishing boat Changjun 2-fishing boat Sehun collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101170&fileSn=1","['Changjun 2', 'Sehun']"
"Fishing boat Seongbokho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101102&fileSn=1","['Seongbokho']"
"Oil and liquid chemical bulk carrier KTS Green-fishing vessel No. 322 Gwangdeok collision incident (summary)","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101096&fileSn=1","['Oil', 'liquid']"
"Fishing boat 303 Woojinho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101082&fileSn=1","['303 Woojinho']"
"Fishing boat 807 Hyunjinho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100963&fileSn=1","['807 Hyunjinho']"
"Fishing boat Twins underwater leisure activity injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100960&fileSn=1","['Twins']"
"Fishing boat Cheongumho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100957&fileSn=1","['Cheongumho']"
"Fishing boat capsize incident in 2006","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100954&fileSn=1","['capsize']"
"Fishing boat Bangjuho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100951&fileSn=1","['Bangjuho']"
"Tugboat 303 Goryeo-ho&#39;s towed barge 5005 Yeongbin-ho&#39;s contact with the Siahae Lighthouse buoy incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100926&fileSn=1","['303 Goryeo-ho']"
"Caferi Passenger Ship Songlim Blue Ocean Pier Contact Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100923&fileSn=1","['Songlim']"
"Fishing vessel 103 Maeil-Bulk cargo ship Mandarin China collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100920&fileSn=1","['103 Maeil-Bulk', 'Mandarin']"
"Fishing boat Yu Jeong-ho and motorboat Uri-ho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100917&fileSn=1","['Jeong-ho']"
"Fishing boat Hyesuho-motorboat Haeho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100914&fileSn=1","['Hyesuho-']"
"Cafe ferry Seongwoo Jeju-Cargo and Cafe ferry Geumyoung Red Force collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100911&fileSn=1","['Jeju-Cargo', 'Cafe']"
"Collision between oil product carrier No. 7 Bogwangho and fishing vessel Daeyoungho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100905&fileSn=1","['Bogwangho', 'fishing']"
"Fishing vessel No. 7074 Changjinho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100869&fileSn=1","['7074 Changjinho']"
"Death of a crew member on the liquefied natural gas carrier Hyundai Technopia","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100785&fileSn=1","['Hyundai']"
"Bulk cargo ship CQingdao engine room flooding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101719&fileSn=1","['CQingdao']"
"Oil product carrier Taehwa No. 1 fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101694&fileSn=1","['Taehwa']"
"Car carrier Golden Ray capsizes (overturns)","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101691&fileSn=1","['Golden']"
"Collision between fishing boats Daeseung 1 and Jinseon 7","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101688&fileSn=1","['Daeseung 1', 'Jinseon 7']"
"Fishing vessel No. 388 Miraeho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101685&fileSn=1","['388 Miraeho']"
"Fishing vessel No. 22 Daeyangho&#39;s towed fishing vessel No. 201 Yun Kyungho&#39;s contact with the Uldolmok tidal current generator base incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101682&fileSn=1","['22 Daeyangho', '201 Yun']"
"Fishing vessel Je7 Manbokho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101088&fileSn=1","['Je']"
"Fishing boat Haeyoungho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100788&fileSn=1","['Haeyoungho']"
"Fishing boat Guryongho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101135&fileSn=1","['Guryongho']"
"General cargo ship Zenith Royale-fishing vessel Je27 Hanilho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101132&fileSn=1","['Zenith', 'Je']"
"Damage to the mooring facilities of the fishing vessel Yeongaho by the towed barge Gyodong BIPI 101 of the tugboat Gyodongho 201","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101120&fileSn=1","['Yeongaho', 'Gyodongho 201']"
"Fire incident of the towed boat Taeyang 5001, which was towed by the tugboat Taeyang 21","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100806&fileSn=1","['Taeyang 5001', 'Taeyang 21']"
"Fishing vessel No. 7 Environment crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100600&fileSn=1","['7 Environment']"
"Fishing boat Yongjinho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101722&fileSn=1","['Yongjinho']"
"Fishing vessel No. 505 Hanjinho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101386&fileSn=1","['505 Hanjinho']"
"Fishing vessel No. 101 Seonghwaho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101360&fileSn=1","['101 Seonghwaho']"
"Fishing vessel Je5 Samyeongho and fishing vessel Donghaeho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101357&fileSn=1","['Samyeongho', 'fishing']"
"Caferi passenger ship Yeosu Gyeongdo Golf &amp; Resort, fishing boat Daeseongho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101445&fileSn=1","['Yeosu', 'Daeseongho']"
"Tanker Daeyangho crew members injured","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101343&fileSn=1","['Daeyangho']"
"Fishing boat No. 107 Myeongjinho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101207&fileSn=1","['107 Myeongjinho']"
"Sailing Yacht Nemo Capsizing Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101191&fileSn=1","[]"
"Fishing boat Dongjinho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100935&fileSn=1","['Dongjinho']"
"Fishing boat Changdeokho crew injury incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100821&fileSn=1","['Changdeokho']"
"Damage to the propulsion shaft of the Daedong 11, a type of pre-deployment ship","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100791&fileSn=1","[]"
"Fishing boat Choice grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100767&fileSn=1","['Choice']"
"Tugboat 202 Phoenix grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100764&fileSn=1","['202 Phoenix']"
"Tugboat Changil 201 Marine Pollution Incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100758&fileSn=1","['Changil 201']"
"Motorboat Hyeseongho capsize incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101606&fileSn=1","['Hyeseongho']"
"Collision incident between tugboat No. 29 Jo Yang-ho and towed barge Haegwang No. 5005 and fishing boat No. 801 Geumseung-ho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101556&fileSn=1","['Yang-ho', 'towed']"
"Fishing boat Jeil Shinheungho and fishing boat Jeongungho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101553&fileSn=1","['Shinheungho', 'fishing']"
"Collision incident between fishing boat No. 205 Changnamho and tugboat Changseong6ho and towed barge Saha5","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101496&fileSn=1","['Changnamho', 'ho', 'towed']"
"Fishing boat No. 211 Jin-ho and fishing boat No. 88 Bu-yeong-ho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101435&fileSn=1","['Jin-ho', 'fishing']"
"Fishing boat Je1 Geumgangho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101432&fileSn=1","['Je']"
"General cargo ship Force marine pollution incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101156&fileSn=1","['Force']"
"Fishing boat Cheonghae No. 7 explosion incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101150&fileSn=1","['Cheonghae']"
"Fishing boat Seonganho-motorboat Donghaeho collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101144&fileSn=1","['Seonganho-']"
"Fishing boat Hanrimho fire incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101141&fileSn=1","['Hanrimho']"
"Fishing boat Jeju Sarangho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101138&fileSn=1","['Jeju']"
"Sand mining ship Ocean Reef collides with integral pressure vessel Wonjin 7 and pressure vessel Wonjin 9","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100664&fileSn=1","['Wonjin 7', 'pressure']"
"Fishing boat No. 208 crew disappearance incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100661&fileSn=1","['208']"
"Death of a crew member on the test research vessel Isabuho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101202&fileSn=1","['Isabuho']"
"Collision between fishing boats Je22 Seongyeongho and Porenaho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101200&fileSn=1","['Seongyeongho', 'Porenaho']"
"Collision between fishing boats Jeonju 7 and Porena","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101198&fileSn=1","['Jeonju 7', 'Porena']"
"Fishing vessel Daon-ho and bulk cargo ship Barrett collision incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101117&fileSn=1","['Daon-ho', 'bulk']"
"Fishing boat 153 Haewolho capsizing incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100984&fileSn=1","['153 Haewolho']"
"Fishing boat No. 311 Gilyeongho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=100972&fileSn=1","['311 Gilyeongho']"
"Oil and liquid chemical bulk carrier Woo Seok-ho marine pollution incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101123&fileSn=1","['Oil', 'liquid']"
"Sinking of an unregistered green algae removal vessel","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101729&fileSn=1","[]"
"Fishing boat Jeong Il-ho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101630&fileSn=1","['Jeong']"
"Fishing vessel No. 793 Geumjeongho crew disappearance incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101627&fileSn=1","['793 Geumjeongho']"
"Fishing boat Cheongunho grounding incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101185&fileSn=1","['Cheongunho']"
"Collision between fishing boat Yeongyongho and fishing boat Je2 Hankyungho","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101182&fileSn=1","['Yeongyongho', 'fishing']"
"Fishing boat Byeokangho crew death incident","https://www.kmst.go.kr/web/atch/atchFileDownload.do?atchId=101179&fileSn=1","['Byeokangho']"
